Id,SalePrice
2362,288752.25
2363,139205.66
2364,158002.05
2365,227613.12
2366,214737.92
2367,246368.53
2368,217272.8
2369,240374.33
2370,169139.97
2371,168321.75
2372,196439.16
2373,278778.2
2374,345044.5
2375,250554.89
2376,354486.56
2377,409895.78
2378,143313.2
2379,211833.84
2380,150519.16
2381,173281.06
2382,199545.42
2383,204156.2
2384,246331.84
2385,156079.75
2386,140341.12
2387,132188.23
2388,102643.63
2389,120733.65
2390,140506.73
2391,144071.7
2392,110312.484
2393,156173.02
2394,141165.47
2395,203143.03
2396,147978.64
2397,208166.9
2398,132846.69
2399,68010.62
2400,58402.605
2401,118216.08
2402,133148.83
2403,129090.82
2404,147453.38
2405,157093.58
2406,138902.55
2407,131301.56
2408,143922.05
2409,123379.664
2410,167756.38
2411,114698.22
2412,155991.72
2413,127041.66
2414,142103.02
2415,134822.73
2416,128004.61
2417,128722.31
2418,124269.55
2419,126197.46
2420,126740.055
2421,156505.66
2422,113105.13
2423,123710.086
2424,154991.81
2425,268705.47
2426,135662.17
2427,140568.92
2428,176284.48
2429,111842.836
2430,132137.92
2431,116106.72
2432,138531.0
2433,142188.6
2434,132817.89
2435,156236.97
2436,101369.04
2437,104106.16
2438,112638.25
2439,109470.4
2440,123255.91
2441,103189.74
2442,95979.38
2443,122951.22
2444,130113.51
2445,87175.805
2446,147067.88
2447,180285.42
2448,139474.19
2449,106015.34
2450,153578.69
2451,124422.3
2452,208492.62
2453,93586.52
2454,125269.39
2455,134994.31
2456,139596.77
2457,119724.76
2458,129171.59
2459,108695.34
2460,141164.27
2461,120894.65
2462,129931.08
2463,126912.73
2464,160945.17
2465,148023.8
2466,115618.72
2467,132725.8
2468,81849.19
2469,83817.37
2470,189355.28
2471,197468.42
2472,162159.38
2473,109817.09
2474,81987.91
2475,219688.47
2476,113461.19
2477,124209.336
2478,151960.78
2479,107457.49
2480,154466.7
2481,132808.95
2482,123014.4
2483,111204.08
2484,125422.555
2485,114779.21
2486,155065.36
2487,119306.945
2488,156975.2
2489,149502.22
2490,153421.9
2491,98010.09
2492,189137.06
2493,142824.22
2494,159480.16
2495,93467.06
2496,236637.64
2497,149256.95
2498,109971.08
2499,93255.69
2500,127797.305
2501,133791.33
2502,148298.44
2503,100591.54
2504,205393.25
2505,225714.47
2506,265398.75
2507,315406.88
2508,264999.47
2509,220128.84
2510,219122.72
2511,175416.25
2512,202965.75
2513,222811.36
2514,235107.1
2515,150957.11
2516,168781.08
2517,144319.75
2518,146306.1
2519,222896.67
2520,216429.3
2521,187797.38
2522,226225.12
2523,124339.414
2524,142932.36
2525,148631.16
2526,145723.16
2527,114729.625
2528,128931.45
2529,128373.71
2530,123354.47
2531,257664.02
2532,228773.1
2533,193132.75
2534,212248.42
2535,325849.25
2536,228473.02
2537,219229.16
2538,181312.33
2539,183848.22
2540,180405.58
2541,175369.3
2542,160874.38
2543,127133.164
2544,129856.35
2545,129779.55
2546,132135.9
2547,142940.42
2548,172371.95
2549,163722.3
2550,526188.8
2551,132025.3
2552,125295.664
2553,82016.766
2554,102586.13
2555,119846.414
2556,94547.664
2557,110676.1
2558,137378.1
2559,144056.66
2560,144137.31
2561,133614.28
2562,141919.64
2563,153178.25
2564,192086.12
2565,143860.22
2566,174073.05
2567,136473.03
2568,212057.7
2569,200992.06
2570,117140.734
2571,178647.73
2572,150165.28
2573,221705.22
2574,289137.62
2575,130065.64
2576,138279.02
2577,139630.03
2578,79886.62
2579,68041.35
2580,124406.12
2581,139095.06
2582,128630.93
2583,320030.16
2584,173397.58
2585,181848.2
2586,223635.61
2587,205609.58
2588,135583.42
2589,151134.38
2590,212111.03
2591,224246.56
2592,223725.05
2593,259658.58
2594,166799.95
2595,189510.1
2596,328887.06
2597,190449.48
2598,297238.6
2599,344425.7
2600,174394.95
2601,137366.6
2602,84615.336
2603,101240.42
2604,88941.63
2605,78510.32
2606,152993.72
2607,218485.42
2608,221696.66
2609,175842.0
2610,109417.62
2611,161756.42
2612,159038.25
2613,125720.695
2614,117780.42
2615,150592.75
2616,147671.34
2617,167617.08
2618,232078.89
2619,215487.4
2620,181317.42
2621,173035.84
2622,186030.17
2623,242100.53
2624,356707.34
2625,327546.5
2626,166917.61
2627,155814.36
2628,482309.53
2629,544476.44
2630,359106.0
2631,467081.3
2632,430354.22
2633,334520.4
2634,420098.62
2635,159856.38
2636,182611.53
2637,170400.92
2638,285169.53
2639,181885.7
2640,152323.02
2641,101128.63
2642,191136.03
2643,105446.87
2644,129038.12
2645,104481.72
2646,96624.46
2647,106954.92
2648,148463.39
2649,138825.16
2650,145225.62
2651,144085.86
2652,453619.03
2653,244627.55
2654,251897.36
2655,404721.78
2656,308605.28
2657,363954.22
2658,300794.4
2659,306237.25
2660,386843.66
2661,386250.66
2662,368630.88
2663,304925.28
2664,267536.22
2665,337544.47
2666,304679.6
2667,167244.06
2668,173679.64
2669,181689.33
2670,290838.0
2671,180997.47
2672,193678.61
2673,206559.47
2674,195967.47
2675,181819.62
2676,189707.34
2677,204402.3
2678,259436.25
2679,272470.78
2680,288180.3
2681,399386.47
2682,318654.06
2683,463811.16
2684,310686.9
2685,327996.72
2686,261661.25
2687,349933.16
2688,209728.02
2689,211199.77
2690,512820.12
2691,195209.47
2692,148866.73
2693,200919.39
2694,138801.66
2695,188730.8
2696,181148.8
2697,183452.34
2698,173072.8
2699,176328.72
2700,155753.75
2701,149092.28
2702,112525.29
2703,132413.95
2704,138815.23
2705,117711.22
2706,116859.98
2707,124507.14
2708,133857.62
2709,109172.43
2710,127357.19
2711,454144.38
2712,411337.62
2713,182082.86
2714,149169.66
2715,169952.83
2716,151071.84
2717,205165.12
2718,225829.67
2719,151876.3
2720,169198.98
2721,128254.59
2722,155428.81
2723,143280.48
2724,120008.76
2725,128476.87
2726,158295.75
2727,177651.75
2728,173869.02
2729,142568.62
2730,143745.83
2731,126079.195
2732,126404.16
2733,152620.17
2734,150008.52
2735,132305.23
2736,139787.2
2737,116382.06
2738,131062.33
2739,157116.98
2740,132665.98
2741,141871.25
2742,144685.7
2743,149468.69
2744,153965.16
2745,141515.25
2746,138372.28
2747,143868.94
2748,118803.89
2749,131234.66
2750,134348.33
2751,126385.09
2752,195701.47
2753,149170.72
2754,136161.67
2755,132219.17
2756,100074.664
2757,73122.81
2758,82277.375
2759,157082.44
2760,117275.41
2761,142765.62
2762,145695.22
2763,186937.6
2764,149588.36
2765,270049.72
2766,129695.37
2767,86974.14
2768,131828.0
2769,136177.88
2770,139585.8
2771,109764.33
2772,110836.89
2773,173302.83
2774,137982.11
2775,124041.87
2776,140050.33
2777,140943.84
2778,97865.72
2779,101440.57
2780,100691.44
2781,96574.49
2782,87049.58
2783,98600.0
2784,116399.4
2785,129117.61
2786,65901.03
2787,126325.05
2788,67761.65
2789,151993.67
2790,90979.055
2791,107621.7
2792,70337.0
2793,170026.14
2794,102520.88
2795,117676.13
2796,98440.91
2797,214613.88
2798,107423.125
2799,117389.2
2800,68032.08
2801,103739.94
2802,128761.914
2803,187975.98
2804,128199.586
2805,101733.664
2806,85150.41
2807,152407.33
2808,147058.38
2809,136030.69
2810,129838.234
2811,161972.84
2812,160102.61
2813,142752.86
2814,147162.94
2815,101985.35
2816,199691.16
2817,150892.47
2818,132584.64
2819,162625.56
2820,130305.65
2821,110501.86
2822,189177.0
2823,334987.03
2824,166125.4
2825,160289.84
2826,126360.34
2827,141591.5
2828,224638.03
2829,212006.33
2830,238477.84
2831,179285.31
2832,290847.25
2833,295941.75
2834,214578.33
2835,225405.1
2836,190339.25
2837,159395.81
2838,141655.64
2839,174645.69
2840,199168.8
2841,207131.61
2842,223093.84
2843,157423.8
2844,165789.62
2845,122385.34
2846,202951.84
2847,206376.08
2848,212068.36
2849,203352.95
2850,288837.03
2851,208314.11
2852,223398.16
2853,236404.55
2854,141652.9
2855,197285.81
2856,201510.84
2857,185176.02
2858,209223.78
2859,123868.164
2860,122849.21
2861,137598.38
2862,184695.5
2863,131762.11
2864,257235.11
2865,138196.44
2866,147872.44
2867,88612.06
2868,101927.43
2869,103090.02
2870,132929.52
2871,84195.336
2872,45675.992
2873,104453.13
2874,138795.62
2875,113997.21
2876,159677.53
2877,141367.34
2878,172303.1
2879,149783.0
2880,109318.06
2881,163045.2
2882,180126.45
2883,194611.11
2884,191230.05
2885,182407.5
2886,245985.64
2887,99645.08
2888,137416.9
2889,55007.11
2890,68503.07
2891,136429.83
2892,72633.22
2893,95074.63
2894,67025.81
2895,344187.25
2896,288118.66
2897,193798.67
2898,144478.08
2899,196299.67
2900,160971.17
2901,217654.64
2902,192256.66
2903,358954.28
2904,373355.3
2905,92209.47
2906,198066.98
2907,109497.414
2908,127913.375
2909,118130.63
2910,82071.79
2911,84662.13
2912,151428.19
2913,85784.62
2914,73663.84
2915,80524.77
2916,84822.7
2917,167372.47
2918,117628.66
2919,222407.03
