Id,SalePrice
1636,156790.2
1637,196111.06
1638,202620.8
1639,175333.05
1640,256499.58
1641,176976.16
1642,218586.2
1643,207702.27
1644,219225.88
1645,205457.38
1646,158904.27
1647,156712.55
1648,128892.41
1649,133634.39
1650,121868.734
1651,125646.97
1652,96860.6
1653,97283.73
1654,144452.06
1655,144677.17
1656,145623.92
1657,147165.38
1658,141815.08
1659,137202.03
1660,147274.42
1661,451056.78
1662,412438.16
1663,422251.22
1664,525359.0
1665,338390.8
1666,302245.47
1667,368483.88
1668,340779.38
1669,294165.03
1670,354016.75
1671,268928.78
1672,507310.97
1673,292211.94
1674,240222.86
1675,189765.86
1676,192171.06
1677,215564.39
1678,545437.25
1679,360098.28
1680,346388.34
1681,269509.53
1682,285710.62
1683,175885.53
1684,165911.55
1685,172045.4
1686,168233.53
1687,166478.22
1688,186643.1
1689,188131.28
1690,190859.34
1691,180026.16
1692,270089.12
1693,171927.1
1694,184321.38
1695,164650.97
1696,278969.8
1697,175367.06
1698,381328.78
1699,344065.12
1700,240420.89
1701,261560.67
1702,262259.47
1703,250480.36
1704,304608.4
1705,233099.7
1706,504935.56
1707,217023.67
1708,206495.89
1709,289580.75
1710,223551.2
1711,243408.27
1712,250943.5
1713,260888.7
1714,217201.17
1715,212293.03
1716,199645.97
1717,183871.97
1718,134656.84
1719,194466.22
1720,244525.62
1721,171709.3
1722,128537.32
1723,154068.95
1724,227374.83
1725,239469.12
1726,190432.25
1727,151637.1
1728,166755.08
1729,164845.17
1730,169868.5
1731,122787.66
1732,135586.81
1733,115490.51
1734,118021.12
1735,128895.32
1736,112874.234
1737,354443.12
1738,210812.39
1739,303090.72
1740,250843.48
1741,203347.12
1742,172117.05
1743,171321.16
1744,318013.28
1745,239118.7
1746,231086.84
1747,216194.27
1748,221065.86
1749,143407.9
1750,133258.23
1751,235537.58
1752,118103.96
1753,147015.03
1754,208265.83
1755,171889.38
1756,139245.39
1757,122504.77
1758,138311.62
1759,167363.83
1760,159235.8
1761,150178.31
1762,188145.28
1763,165488.14
1764,111441.336
1765,166716.16
1766,176911.61
1767,211685.8
1768,143797.81
1769,183810.4
1770,143771.1
1771,132529.05
1772,130305.04
1773,132410.42
1774,128089.086
1775,142972.08
1776,124233.86
1777,113779.16
1778,133317.23
1779,114959.11
1780,170711.38
1781,127996.2
1782,95290.47
1783,135572.0
1784,107632.85
1785,115073.1
1786,178420.03
1787,157315.67
1788,57847.04
1789,95919.484
1790,71507.35
1791,191985.7
1792,161270.45
1793,133113.69
1794,156172.89
1795,135226.31
1796,119077.516
1797,117966.586
1798,126253.17
1799,114393.9
1800,143513.36
1801,132562.17
1802,141373.92
1803,148632.06
1804,139440.2
1805,139797.5
1806,115129.75
1807,133878.12
1808,130756.96
1809,122509.59
1810,144028.06
1811,89239.28
1812,91780.18
1813,123895.74
1814,97280.73
1815,49528.09
1816,92214.52
1817,106746.125
1818,145320.36
1819,118943.836
1820,60315.535
1821,99642.28
1822,143153.86
1823,50049.477
1824,138703.64
1825,139418.3
1826,102942.82
1827,101575.086
1828,143519.9
1829,124897.18
1830,141613.19
1831,173998.4
1832,85018.02
1833,149414.69
1834,117943.46
1835,136442.55
1836,127545.164
1837,95594.96
1838,118956.234
1839,80766.56
1840,167176.98
1841,151016.81
1842,72386.98
1843,138259.86
1844,139539.4
1845,130196.305
1846,151511.11
1847,157599.44
1848,59795.582
1849,124370.14
1850,115861.15
1851,151829.8
1852,123077.53
1853,122938.97
1854,168819.7
1855,150324.4
1856,215192.17
1857,169738.8
1858,134004.28
1859,115464.18
1860,144701.05
1861,115464.18
1862,316313.97
1863,306052.38
1864,312272.62
1865,324448.44
1866,332507.5
1867,257365.36
1868,306173.4
1869,204069.06
1870,247636.39
1871,237835.7
1872,169323.12
1873,233905.1
1874,145374.62
1875,212501.92
1876,197663.34
1877,210707.73
1878,205394.22
1879,129540.01
1880,134694.06
1881,213559.53
1882,254843.5
1883,189921.9
1884,200963.61
1885,254878.8
1886,293368.5
1887,215587.77
1888,289990.34
1889,163062.75
1890,127518.195
1891,132634.0
1892,106458.48
1893,125716.34
1894,127037.07
1895,139833.5
1896,121388.1
1897,112871.65
1898,108620.93
1899,162607.38
1900,164700.4
1901,175194.89
1902,134261.81
1903,215038.73
1904,160877.2
1905,195717.56
1906,191279.44
1907,210645.92
1908,112930.49
1909,133128.05
1910,114180.3
1911,216227.33
1912,308266.72
1913,131189.95
1914,72857.57
1915,324232.9
1916,69492.586
1917,271056.22
1918,145204.19
1919,167189.36
1920,147148.53
1921,433045.6
1922,334990.8
1923,208476.02
1924,235639.7
1925,210028.34
1926,411591.22
1927,131812.64
1928,153851.95
1929,122353.69
1930,130171.77
1931,153896.77
1932,136012.16
1933,174389.94
1934,180804.03
1935,176323.03
1936,186291.02
1937,181759.89
1938,175882.28
1939,250540.2
1940,193185.14
1941,170020.7
1942,183454.47
1943,207472.61
1944,331312.34
1945,377620.16
1946,149423.42
1947,318937.06
1948,169508.3
1949,224291.33
1950,183573.42
1951,261322.38
1952,209223.9
1953,169442.1
1954,196422.75
1955,133723.8
1956,306379.97
1957,156485.28
1958,328610.3
1959,134425.31
1960,117148.54
1961,117194.59
1962,95943.03
1963,107161.695
1964,102628.47
1965,140275.89
1966,146780.81
1967,297458.88
1968,453434.5
1969,404065.16
1970,456400.16
1971,440220.4
1972,420465.72
1973,272113.28
1974,307529.28
1975,561028.6
1976,272549.4
1977,333814.03
1978,374182.0
1979,345975.34
1980,197696.38
1981,344595.78
1982,226854.33
1983,208806.52
1984,165982.56
1985,212127.6
1986,204634.03
1987,173482.83
1988,173272.95
1989,196180.98
1990,217101.28
1991,236365.17
1992,217603.27
1993,164570.89
1994,245138.45
1995,190116.27
1996,245504.45
1997,322139.72
1998,347234.06
1999,247484.44
2000,316912.88
2001,256504.66
2002,236689.86
2003,247455.17
2004,272617.25
2005,224730.0
2006,227174.42
2007,249388.75
2008,219665.92
2009,192028.31
2010,197195.95
2011,139831.81
2012,176770.97
2013,181535.12
2014,186124.95
2015,207904.0
2016,193515.78
2017,201102.4
2018,112675.766
2019,130609.93
2020,109093.76
2021,107849.28
2022,189507.47
2023,140572.27
2024,253906.97
2025,372411.7
2026,168581.92
2027,157726.23
2028,153290.39
2029,176153.17
2030,282867.5
2031,252115.89
2032,259140.75
2033,273575.88
2034,164924.02
2035,218947.25
2036,186441.94
2037,189155.31
2038,324640.25
2039,244338.36
2040,358450.88
2041,277881.3
2042,203253.69
2043,169706.0
2044,173400.33
2045,206390.86
2046,143174.67
2047,140221.4
2048,141696.0
2049,146536.52
2050,186765.86
2051,113154.52
2052,132719.08
2053,145211.2
2054,88917.4
2055,151399.83
2056,135814.25
2057,113162.12
2058,223849.0
2059,129966.32
2060,164880.06
2061,166565.12
2062,130136.9
2063,104838.24
2064,145568.19
2065,123791.93
2066,152180.05
2067,127466.26
2068,106622.84
2069,91589.586
2070,114093.98
2071,90358.16
2072,108905.875
2073,135322.1
2074,189679.58
2075,152980.1
2076,126481.766
2077,159546.73
2078,133235.55
2079,131262.84
2080,115816.89
2081,126591.01
2082,145395.77
2083,147975.3
2084,110111.87
2085,120373.91
2086,138912.67
2087,126628.08
2088,89817.44
2089,63232.652
2090,128815.125
2091,110715.84
2092,132528.97
2093,112945.94
2094,127638.086
2095,143870.94
2096,78672.41
2097,86924.445
2098,145507.23
2099,54908.81
2100,96510.414
2101,114128.01
2102,125963.19
2103,105515.664
2104,136984.5
2105,121505.42
2106,68242.836
2107,211835.4
2108,110016.41
2109,111540.664
2110,136313.58
2111,146746.64
2112,141043.75
2113,118417.12
2114,115859.19
2115,161070.6
2116,125901.555
2117,151131.61
2118,121240.234
2119,103370.31
2120,117520.65
2121,105359.15
2122,105952.375
2123,80624.055
2124,186968.73
2125,127990.12
2126,143690.53
2127,163820.22
2128,128125.1
2129,99048.27
2130,150051.94
2131,153483.6
2132,117524.414
2133,124347.39
2134,118125.33
2135,83852.875
2136,62571.883
2137,116547.77
2138,130901.086
2139,154144.39
2140,138397.1
2141,146028.6
2142,125173.84
2143,139358.48
2144,113559.78
2145,135390.47
2146,155663.61
2147,141413.3
2148,133620.56
2149,155223.23
2150,210628.1
2151,108062.41
2152,172912.42
2153,171821.34
2154,111698.55
2155,148839.23
2156,282773.78
2157,222276.81
2158,228751.89
2159,200681.19
2160,175115.55
2161,244103.23
2162,415970.66
2163,357650.84
2164,239550.2
2165,178135.12
2166,156933.58
2167,219887.11
2168,199641.03
2169,203307.27
2170,223039.31
2171,154453.42
2172,139564.84
2173,160620.98
2174,223330.94
2175,315861.03
2176,312476.47
2177,245562.48
2178,201461.11
2179,140000.42
2180,229860.88
2181,193933.9
2182,223045.83
2183,189679.88
2184,123593.01
2185,109510.195
2186,152119.61
2187,149330.45
2188,152688.28
2189,215612.5
2190,81778.914
2191,83066.016
2192,98297.21
2193,103635.03
2194,112227.93
2195,110058.04
2196,101774.97
2197,118397.234
2198,162830.9
2199,176781.95
2200,149463.95
2201,149124.3
2202,216786.81
2203,145107.4
2204,191855.45
2205,108278.07
2206,144810.39
2207,215984.39
2208,258758.0
2209,229378.42
2210,124450.2
2211,121305.234
2212,112882.18
2213,105233.52
2214,135149.78
2215,104094.09
2216,151014.17
2217,89818.96
2218,87431.25
2219,84776.24
2220,84111.4
2221,323203.9
2222,248098.81
2223,280630.5
2224,208374.36
2225,140816.77
2226,194739.84
2227,193846.94
2228,258144.42
2229,260076.66
2230,152626.14
2231,227271.84
2232,180987.6
2233,171897.11
2234,238666.95
2235,214309.12
2236,272252.62
2237,343968.72
2238,210522.53
2239,113541.24
2240,154684.03
2241,167367.48
2242,125486.51
2243,128027.17
2244,107469.36
2245,106586.99
2246,139521.1
2247,119813.3
2248,127200.62
2249,123826.664
2250,133984.62
2251,132985.39
2252,172658.08
2253,155166.55
2254,183430.64
2255,193358.77
2256,186781.45
2257,207971.58
2258,168200.28
2259,177313.02
2260,165084.38
2261,186068.02
2262,209658.9
2263,348191.6
2264,489614.88
2265,186520.4
2266,297820.7
2267,373648.28
2268,420475.6
2269,149956.9
2270,189943.38
2271,215659.94
2272,192876.7
2273,158483.45
2274,173360.58
2275,174078.69
2276,179297.42
2277,193076.58
2278,149301.38
2279,116478.17
2280,124201.85
2281,165066.53
2282,181982.36
2283,109081.9
2284,104381.24
2285,149627.22
2286,119319.76
2287,349440.2
2288,282375.75
2289,413394.2
2290,476872.56
2291,320888.75
2292,440736.94
2293,504507.12
2294,439899.22
2295,460397.06
2296,280313.9
2297,310128.47
2298,297651.1
2299,406467.84
2300,339384.75
2301,266198.28
2302,246007.34
2303,249550.9
2304,241520.75
2305,187000.77
2306,181197.69
2307,188171.88
2308,227259.14
2309,276855.4
2310,222900.81
2311,193469.97
2312,181166.8
2313,171704.83
2314,177441.84
2315,179383.3
2316,190289.25
2317,185695.31
2318,179737.0
2319,179461.77
2320,198565.2
2321,228280.8
2322,170693.2
2323,180415.5
2324,171866.3
2325,211734.69
2326,165513.33
2327,209881.64
2328,234162.06
2329,190493.78
2330,176943.5
2331,386653.16
2332,401528.5
2333,326937.94
2334,258328.42
2335,254141.94
2336,335400.94
2337,212260.97
2338,281675.4
2339,217023.47
2340,405310.22
2341,218776.45
2342,236494.9
2343,222905.4
2344,234432.9
2345,229400.98
2346,225076.5
2347,204747.7
2348,237530.31
2349,187555.17
2350,280791.72
2351,245787.06
2352,262651.78
2353,272992.8
2354,141842.34
2355,157418.14
2356,148089.17
2357,192498.05
2358,188681.72
2359,134213.31
2360,113361.4
2361,146963.69
2362,281471.47
2363,124850.43
2364,158078.22
2365,220107.64
2366,206182.44
2367,230806.23
2368,214198.95
2369,228200.28
2370,173486.08
2371,170502.98
2372,199149.02
2373,289109.0
2374,331757.8
2375,260243.17
2376,294272.72
2377,389290.12
2378,134393.02
2379,201102.03
2380,150399.61
2381,169274.9
2382,200002.92
2383,199382.27
2384,243011.7
2385,160811.52
2386,135676.64
2387,133896.9
2388,93179.18
2389,128226.79
2390,145289.8
2391,144023.78
2392,114617.42
2393,167850.6
2394,143742.28
2395,209413.47
2396,135365.05
2397,210368.64
2398,138766.58
2399,57135.703
2400,55210.82
2401,113091.055
2402,136084.14
2403,135585.81
2404,143897.47
2405,160613.55
2406,143062.38
2407,124940.38
2408,141323.6
2409,121770.97
2410,163539.88
2411,120299.68
2412,157982.34
2413,126352.555
2414,134298.6
2415,137680.55
2416,130745.05
2417,132520.42
2418,130832.266
2419,120336.26
2420,127167.914
2421,153781.8
2422,119216.57
2423,125371.734
2424,153137.3
2425,249358.33
2426,141783.1
2427,138117.03
2428,176999.67
2429,112422.06
2430,136930.6
2431,107480.52
2432,148402.4
2433,146274.4
2434,138432.3
2435,154873.03
2436,109156.82
2437,106307.84
2438,128890.54
2439,107424.414
2440,120313.016
2441,100861.586
2442,93001.67
2443,119701.48
2444,125622.32
2445,80915.88
2446,138335.6
2447,166041.89
2448,133010.36
2449,108630.48
2450,142313.62
2451,122818.05
2452,193944.86
2453,91217.35
2454,130824.42
2455,136882.44
2456,135454.22
2457,132445.75
2458,126026.6
2459,106886.78
2460,139553.89
2461,116383.45
2462,141912.58
2463,126367.07
2464,177839.56
2465,136488.83
2466,112409.73
2467,132618.02
2468,72380.695
2469,64851.01
2470,189432.72
2471,219109.86
2472,164647.34
2473,115461.23
2474,81198.31
2475,222698.48
2476,108419.96
2477,127632.75
2478,158072.75
2479,103182.234
2480,156044.56
2481,123770.055
2482,133670.23
2483,110204.42
2484,123756.1
2485,122649.42
2486,161471.55
2487,197312.78
2488,159194.5
2489,153674.67
2490,156662.78
2491,101217.19
2492,179780.25
2493,145679.58
2494,151652.44
2495,88889.055
2496,250477.0
2497,150546.02
2498,109125.62
2499,101117.25
2500,119611.6
2501,131589.42
2502,156477.89
2503,90363.62
2504,194663.97
2505,224002.9
2506,257580.64
2507,287561.03
2508,259353.94
2509,213647.72
2510,222326.38
2511,173623.62
2512,200319.38
2513,210117.7
2514,248728.6
2515,153087.27
2516,172813.36
2517,147699.44
2518,147428.75
2519,219225.47
2520,222970.88
2521,190315.4
2522,221588.97
2523,122148.91
2524,140476.08
2525,147013.88
2526,138778.89
2527,111451.64
2528,131386.56
2529,128947.12
2530,129869.35
2531,242819.62
2532,226802.9
2533,195897.4
2534,226338.12
2535,338815.2
2536,244714.23
2537,236678.3
2538,182477.2
2539,186005.22
2540,180419.27
2541,178878.78
2542,165751.2
2543,126941.516
2544,124839.39
2545,134354.16
2546,134957.61
2547,148618.73
2548,155198.34
2549,160647.7
2550,275512.22
2551,134321.52
2552,126305.266
2553,75941.28
2554,96786.62
2555,123691.18
2556,111598.875
2557,116937.32
2558,175250.19
2559,140721.66
2560,156056.02
2561,156590.61
2562,147058.94
2563,161374.83
2564,199989.69
2565,151883.78
2566,166972.69
2567,134727.02
2568,195806.48
2569,195557.06
2570,121482.06
2571,185503.75
2572,162315.25
2573,221075.3
2574,270187.12
2575,131313.5
2576,127542.37
2577,162808.27
2578,83804.56
2579,58583.15
2580,130124.48
2581,117691.64
2582,121606.11
2583,275671.2
2584,158808.4
2585,176607.5
2586,218586.58
2587,205450.62
2588,157287.34
2589,152586.34
2590,201525.3
2591,207660.52
2592,214202.22
2593,245283.88
2594,172548.61
2595,203353.58
2596,328782.53
2597,183207.83
2598,270593.3
2599,316463.62
2600,204683.62
2601,155717.73
2602,77895.375
2603,99498.93
2604,95099.766
2605,72262.19
2606,150997.88
2607,196109.14
2608,204426.75
2609,162378.33
2610,117200.75
2611,128261.195
2612,146832.66
2613,124932.74
2614,119294.625
2615,153015.6
2616,145310.0
2617,200205.52
2618,213956.23
2619,189727.83
2620,189360.97
2621,183570.53
2622,186449.2
2623,264139.6
2624,297871.47
2625,314344.75
2626,180335.9
2627,172719.25
2628,477671.72
2629,517276.44
2630,387190.56
2631,464311.94
2632,452977.78
2633,333935.88
2634,411062.6
2635,153458.67
2636,180783.7
2637,176813.11
2638,271612.88
2639,193547.34
2640,152830.19
2641,100382.375
2642,190762.27
2643,99786.68
2644,127272.72
2645,109455.28
2646,95513.68
2647,107576.57
2648,141419.05
2649,142821.4
2650,149235.92
2651,138751.05
2652,419327.2
2653,242011.98
2654,255585.23
2655,399354.53
2656,335215.6
2657,368763.7
2658,283377.28
2659,309510.47
2660,347817.8
2661,376403.2
2662,343656.75
2663,278082.7
2664,269226.53
2665,321575.75
2666,299151.97
2667,166625.47
2668,180596.94
2669,184061.61
2670,298130.78
2671,186494.53
2672,195701.75
2673,203001.55
2674,198424.75
2675,171874.5
2676,186355.17
2677,193641.86
2678,255881.11
2679,281354.5
2680,278603.72
2681,421162.28
2682,327364.84
2683,522949.56
2684,314448.16
2685,369547.2
2686,249239.33
2687,327932.88
2688,222290.27
2689,220635.6
2690,474572.94
2691,184314.6
2692,137168.06
2693,192129.22
2694,137719.47
2695,190896.38
2696,180573.69
2697,191911.27
2698,190235.44
2699,165095.3
2700,152920.31
2701,137959.14
2702,94962.88
2703,115374.0
2704,147119.38
2705,115177.27
2706,111461.72
2707,120325.48
2708,137299.45
2709,115649.875
2710,128689.99
2711,329616.7
2712,392564.6
2713,173651.14
2714,147505.36
2715,169200.39
2716,146950.89
2717,178740.44
2718,223738.94
2719,155689.7
2720,173140.42
2721,130821.54
2722,162282.4
2723,142945.44
2724,127351.22
2725,134068.73
2726,146374.73
2727,199341.66
2728,162842.05
2729,144988.22
2730,142940.62
2731,135164.52
2732,129738.875
2733,165474.4
2734,150926.45
2735,128091.19
2736,141808.53
2737,123980.83
2738,133316.92
2739,165684.23
2740,132687.8
2741,152524.02
2742,141714.42
2743,145393.88
2744,164769.77
2745,149878.39
2746,131869.03
2747,142390.44
2748,125549.35
2749,127194.74
2750,139009.88
2751,130424.6
2752,236672.92
2753,150899.44
2754,251675.95
2755,126123.81
2756,101846.41
2757,67088.47
2758,81682.54
2759,149785.52
2760,128317.305
2761,151860.6
2762,151037.11
2763,176550.12
2764,146706.61
2765,283968.53
2766,132061.4
2767,92368.766
2768,138418.28
2769,137626.27
2770,156870.77
2771,112653.68
2772,124640.54
2773,163112.92
2774,137556.97
2775,129984.15
2776,146532.28
2777,143467.73
2778,115616.914
2779,121919.07
2780,99897.91
2781,94730.44
2782,78620.945
2783,104788.65
2784,127267.28
2785,132662.97
2786,70988.836
2787,126282.17
2788,66944.19
2789,184280.19
2790,87648.34
2791,109250.33
2792,59747.297
2793,171380.55
2794,105029.266
2795,119263.28
2796,102179.68
2797,207907.42
2798,119824.46
2799,115956.84
2800,53128.35
2801,111492.78
2802,136698.66
2803,183809.95
2804,139568.69
2805,109030.69
2806,71738.484
2807,162111.98
2808,153338.02
2809,138274.3
2810,132603.83
2811,159137.6
2812,161339.28
2813,160384.36
2814,144007.66
2815,119845.88
2816,234148.14
2817,152448.33
2818,130677.484
2819,149226.77
2820,137695.27
2821,117449.88
2822,200825.75
2823,339550.9
2824,199034.94
2825,164634.95
2826,129024.82
2827,138261.27
2828,209661.53
2829,215917.28
2830,230786.06
2831,182763.14
2832,242471.97
2833,280242.5
2834,205523.08
2835,202912.94
2836,190182.12
2837,156758.31
2838,155271.0
2839,181868.48
2840,202342.56
2841,209510.27
2842,225006.47
2843,149429.23
2844,158410.3
2845,119455.1
2846,210393.58
2847,207557.8
2848,228284.4
2849,198211.92
2850,286308.53
2851,219179.55
2852,240528.31
2853,241790.75
2854,141427.95
2855,202927.67
2856,203462.22
2857,185366.14
2858,210962.77
2859,120393.79
2860,121671.59
2861,128640.09
2862,186907.2
2863,137452.77
2864,240100.38
2865,143806.45
2866,140142.27
2867,95884.09
2868,92741.95
2869,119278.04
2870,126716.31
2871,88250.914
2872,45627.676
2873,108130.305
2874,137841.02
2875,114889.19
2876,168519.77
2877,137834.86
2878,178211.3
2879,140389.58
2880,97150.29
2881,157964.9
2882,167222.4
2883,198741.28
2884,196532.0
2885,190135.61
2886,248046.12
2887,97555.06
2888,134182.03
2889,49613.773
2890,82319.14
2891,127102.86
2892,68011.65
2893,87724.94
2894,67619.41
2895,317174.2
2896,281554.47
2897,187009.94
2898,155404.94
2899,213990.3
2900,158969.92
2901,198809.22
2902,196899.42
2903,338343.38
2904,360198.78
2905,104869.63
2906,209658.62
2907,110324.47
2908,136048.78
2909,143432.77
2910,84280.25
2911,78205.625
2912,141245.53
2913,67109.43
2914,77621.625
2915,86359.58
2916,65470.312
2917,172092.58
2918,113204.484
2919,231117.92
